sep=,
CUSTOM.date [local],CUSTOM.updateTime [local],OSD.flyTime,OSD.flyTime [s],OSD.latitude,OSD.longitude,OSD.height [ft],OSD.heightMax [ft],OSD.vpsHeight [ft],OSD.altitude [ft],OSD.mileage [ft],OSD.hSpeed [MPH],OSD.hSpeedMax [MPH],OSD.xSpeed [MPH],OSD.xSpeedMax [MPH],OSD.ySpeed [MPH],OSD.ySpeedMax [MPH],OSD.zSpeed [MPH],OSD.zSpeedMax [MPH],OSD.pitch,OSD.roll,OSD.yaw,OSD.yaw [360],OSD.directionOfTravel,OSD.flycState,OSD.flycCommand,OSD.flightAction,OSD.gpsNum,OSD.gpsLevel,OSD.isGPSUsed,OSD.nonGPSCause,OSD.droneType,OSD.isSwaveWork,OSD.waveError,OSD.goHomeStatus,OSD.batteryType,OSD.ctrlDevice,OSD.isOnGround,OSD.isMotorOn,OSD.isMotorBlocked,OSD.motorStartFailedCause,OSD.motorFailReason,OSD.isImuPreheated,OSD.imuInitFailReason,OSD.isAcceletorOverRange,OSD.isBarometerDeadInAir,OSD.isCompassError,OSD.isGoHomeHeightModified,OSD.canIOCWork,OSD.isNotEnoughForce,OSD.isOutOfLimit,OSD.isPropellerCatapult,OSD.isVibrating,OSD.isVisionUsed,OSD.voltageWarning,GIMBAL.mode,GIMBAL.pitch,GIMBAL.roll,GIMBAL.yaw,GIMBAL.yaw [360],GIMBAL.isPitchAtLimit,GIMBAL.isRollAtLimit,GIMBAL.isYawAtLimit,GIMBAL.isStuck,CAMERA.isPhoto,CAMERA.isVideo,CAMERA.filename,CAMERA.sdCardIsInserted,CAMERA.sdCardState,RC.downlinkSignal,RC.uplinkSignal,RC.aileron,RC.elevator,RC.throttle,RC.rudder,RC.mode,RC.goHomeDepressed,RC.recordDepressed,RC.shutterDepressed,RC.playbackDepressed,RC.wheelDepressed,RC.wheelOffset,RC.custom1Depressed,RC.custom2Depressed,RC.custom3Depressed,RC.custom4Depressed,BATTERY.chargeLevel,BATTERY.currentPV [V],BATTERY.currentCapacity [mAh],BATTERY.fullCapacity [mAh],BATTERY.voltage [V],BATTERY.isCellVoltageEstimated,BATTERY.cellVoltage1 [V],BATTERY.cellVoltage2 [V],BATTERY.cellVoltage3 [V],BATTERY.cellVoltage4 [V],BATTERY.maxCellVoltageDeviation,BATTERY.isCellVoltageDeviationHigh,BATTERY.isVoltageLow,BATTERY.current [A],BATTERY.temperature [F],BATTERY.minTemperature [F],BATTERY.maxTemperature [F],BATTERY.usefulTime [s],BATTERY.goHomeTime [s],BATTERY.landTime [s],BATTERY.goHomeBattery,BATTERY.landBattery,BATTERY.safeFlyRadius,BATTERY.volumeConsume,BATTERY.status,BATTERY.goHomeStatus,BATTERY.goHomeCountdown,BATTERY.lowWarning,BATTERY.lowWarningGoHome,BATTERY.seriousLowWarning,BATTERY.seriousLowWarningLanding,BATTERY.timesCharged,MC.failSafeAction,MC.isObstacleAvoidanceEnabled,MC.isCollisionAvoidanceEnabled,MC.isRthObstacleAvoidanceEnabled,MC.isBraking,MC.isAvoidingObstacle,MC.isAvoidingActiveObstacle,MC.isAscentLimitedByObstacle,MC.isLandingConfirmationNeeded,MC.atLowAltitudeLimit,MC.atDistanceLimit,MC.atAirportAltitudeLimit,MC.atAirportBoundary,HOME.latitude,HOME.longitude,HOME.distance [ft],HOME.height [ft],HOME.heightLimit [ft],HOME.isHomeRecord,HOME.goHomeMode,HOME.aircraftHeadDirection,HOME.isDynamicHomePointEnabled,HOME.isReachedLimitDistance,HOME.isReachedLimitHeight,HOME.isCompassCalibrating,HOME.compassCalibrationState,HOME.isMultipleFlightModeEnabled,HOME.isBeginnerMode,HOME.isIOCEnabled,HOME.iocMode,HOME.goHomeHeight [ft],HOME.courseLockAngle,HOME.forceLandingHeight [ft],HOME.dataRecorderFileIndex,WEATHER.windDirection,WEATHER.windRelativeDirection,WEATHER.windSpeed [MPH],WEATHER.maxWindSpeed [MPH],WEATHER.windStrength,WEATHER.isFacingWind,WEATHER.isFlyingIntoWind,RECOVER.appType,RECOVER.appVersion,RECOVER.aircraftName,RECOVER.aircraftSerial,RECOVER.cameraSerial,RECOVER.rcSerial,RECOVER.batterySerial,DETAILS.totalTime [s],DETAILS.totalDistance [ft],DETAILS.maxHeight [ft],DETAILS.maxHorizontalSpeed [MPH],DETAILS.maxVerticalSpeed [MPH],DETAILS.photoNum,DETAILS.videoTime [s],DETAILS.aircraftName,DETAILS.aircraftSerial,DETAILS.cameraSerial,DETAILS.rcSerial,DETAILS.batterySerial,DETAILS.appName,DETAILS.appType,DETAILS.appVersion,DETAILS.guid,SERIAL.flightController,SERIAL.camera,SERIAL.gimbal,SERIAL.rc,SERIAL.battery,SERIAL.battery2,APPGPS.latitude,APPGPS.longitude,APPGPS.accuracy,APP.tip,APP.warning
1/9/2019,7:32:24.58 PM,15m 30.8s,930.8,29.5772726084217,-95.7539575150536,49.5,254.9,37.7,128,29673.9,12.514874,31.021769,-5.144962,24.830034,-11.408394,29.08022,8.94776,11.1847,-5.7,-10.3,59.6,59.6,244.8,P-GPS (Brake),Other,,17,5,True,,Phantom 4 Pro V2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-16.7,0,55.4,55.4,False,False,False,False,False,False,,True,Normal,,,694,1024,364,1403,1,False,False,False,False,False,0,False,False,False,False,44,15.012,2587,5880,15.012,False,3.756,3.763,3.76,3.754,0.105,False,False,8.436,105.7,78.8,105.8,1293,30,6,17,10,28087.1,7201.83,,Idle,,30,,10,,5,Go Home,True,True,True,False,False,False,False,False,False,False,False,False,29.5771915921311,-95.7542618432844,100.9,,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,98.4,,9.8,69,,,,,Calm,False,False,iOS,4.3.9,CRASARP4PV2-1,11VKF6E002033A,0BDDF7500153E0,0WGUF7C00200FC,0DQAF1S03202RE,940.7,29733.3,254.9,31.02166,11.408394,4,617,CRASARP4PV2-1,11VKF6E002033A,0BDDF7500153E0,0WGUF7C00200FC,0DQAF1S03202RE,,iOS,4.3.9,09BB88B9-9094-14A7-FB95-66237314EC40,11VKF6E002033A,0BDDF7500153E0,,0WGUF7C00200FC,0DQAF1S03202RE,,,,,,
1/9/2019,7:32:24.69 PM,15m 30.9s,930.9,29.5772704847353,-95.7539629500961,48.2,254.9,37.7,126,29675.8,12.254266,31.021769,-4.47388,24.830034,-11.408394,29.08022,8.94776,11.1847,-7.1,-11.8,69.1,69.1,245.8,P-GPS (Brake),Other,,17,5,True,,Phantom 4 Pro V2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-16.6,0,65,65,False,False,False,False,False,False,,True,Normal,,,813,1024,364,1278,1,False,False,False,False,False,0,False,False,False,False,44,15.012,2587,5880,15.012,False,3.756,3.763,3.76,3.754,0.105,False,False,8.436,105.7,78.8,105.8,1293,30,6,17,10,28087.1,7201.83,,Idle,,30,,10,,5,Go Home,True,True,True,False,False,False,False,False,False,False,False,False,29.5771915921311,-95.7542618432844,99.1,,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,98.4,,9.8,69,,,,,Calm,False,False,iOS,4.3.9,CRASARP4PV2-1,11VKF6E002033A,0BDDF7500153E0,0WGUF7C00200FC,0DQAF1S03202RE,940.7,29733.3,254.9,31.02166,11.408394,4,617,CRASARP4PV2-1,11VKF6E002033A,0BDDF7500153E0,0WGUF7C00200FC,0DQAF1S03202RE,,iOS,4.3.9,09BB88B9-9094-14A7-FB95-66237314EC40,11VKF6E002033A,0BDDF7500153E0,,0WGUF7C00200FC,0DQAF1S03202RE,,,,,,
1/9/2019,7:32:24.79 PM,15m 31.0s,931.0,29.5772687883722,-95.7539681957512,46.5,254.9,37.7,125,29677.5,12.025503,31.021769,-3.802798,24.830034,-11.408394,29.08022,9.171454,11.1847,-8.4,-12.6,76.3,76.3,249.6,P-GPS (Brake),Other,,17,5,True,,Phantom 4 Pro V2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-16.6,0,72.2,72.2,False,False,False,False,False,False,,True,Normal,,,870,1024,364,1193,1,False,False,False,False,False,0,False,False,False,False,44,15.012,2587,5880,15.012,False,3.756,3.763,3.76,3.754,0.105,False,False,8.436,105.7,78.8,105.8,1293,30,6,17,10,28087.1,7201.83,,Idle,,30,,10,,5,Go Home,True,True,True,False,False,False,False,False,False,False,False,False,29.5771915921311,-95.7542618432844,97.3,,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,98.4,,9.8,69,,,,,Calm,False,False,iOS,4.3.9,CRASARP4PV2-1,11VKF6E002033A,0BDDF7500153E0,0WGUF7C00200FC,0DQAF1S03202RE,940.7,29733.3,254.9,31.02166,11.408394,4,617,CRASARP4PV2-1,11VKF6E002033A,0BDDF7500153E0,0WGUF7C00200FC,0DQAF1S03202RE,,iOS,4.3.9,09BB88B9-9094-14A7-FB95-66237314EC40,11VKF6E002033A,0BDDF7500153E0,,0WGUF7C00200FC,0DQAF1S03202RE,,,,,,
1/9/2019,7:32:24.85 PM,15m 31.1s,931.1,29.5772673613667,-95.7539732850578,45.2,254.9,37.7,123,29679.2,11.463089,31.021769,-3.35541,24.830034,-10.961006,29.08022,9.171454,11.1847,-8.9,-11.3,80.4,80.4,252.1,P-GPS (Brake),Other,,17,5,True,,Phantom 4 Pro V2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-16.6,0,76.7,76.7,False,False,False,False,False,False,,True,Normal,,,858,1024,364,1192,1,False,False,False,False,False,0,False,False,False,False,44,15.012,2587,5880,15.012,False,3.756,3.763,3.76,3.754,0.105,False,False,8.436,105.7,78.8,105.8,1293,30,6,17,10,28087.1,7201.83,,Idle,,30,,10,,5,Go Home,True,True,True,False,False,False,False,False,False,False,False,False,29.5771915921311,-95.7542618432844,95.6,,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,98.4,,9.8,69,,,,,Calm,False,False,iOS,4.3.9,CRASARP4PV2-1,11VKF6E002033A,0BDDF7500153E0,0WGUF7C00200FC,0DQAF1S03202RE,940.7,29733.3,254.9,31.02166,11.408394,4,617,CRASARP4PV2-1,11VKF6E002033A,0BDDF7500153E0,0WGUF7C00200FC,0DQAF1S03202RE,,iOS,4.3.9,09BB88B9-9094-14A7-FB95-66237314EC40,11VKF6E002033A,0BDDF7500153E0,,0WGUF7C00200FC,0DQAF1S03202RE,,,,,,
1/9/2019,7:32:24.95 PM,15m 31.2s,931.2,29.5772660167931,-95.7539787956346,43.9,254.9,37.7,122,29681.1,11.124138,31.021769,-2.908022,24.830034,-10.737312,29.08022,8.94776,11.1847,-7.8,-8.6,82.9,82.9,254.3,P-GPS (Brake),Other,,17,5,True,,Phantom 4 Pro V2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-16.6,0,80,80,False,False,False,False,False,False,,True,Normal,,,869,1024,364,1174,1,False,False,False,False,False,0,False,False,False,False,44,14.936,2587,5880,14.936,False,3.747,3.754,3.754,3.744,0.105,False,False,8.436,105.7,78.8,105.8,1303,33,5,17,10,27085.8,6945.09,,Idle,,30,,10,,5,Go Home,True,True,True,False,False,False,False,False,False,False,False,False,29.5771915921311,-95.7542618432844,93.8,,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,98.4,,9.8,69,,,,,Calm,False,False,iOS,4.3.9,CRASARP4PV2-1,11VKF6E002033A,0BDDF7500153E0,0WGUF7C00200FC,0DQAF1S03202RE,940.7,29733.3,254.9,31.02166,11.408394,4,617,CRASARP4PV2-1,11VKF6E002033A,0BDDF7500153E0,0WGUF7C00200FC,0DQAF1S03202RE,,iOS,4.3.9,09BB88B9-9094-14A7-FB95-66237314EC40,11VKF6E002033A,0BDDF7500153E0,,0WGUF7C00200FC,0DQAF1S03202RE,,,,,,
1/9/2019,7:32:25.05 PM,15m 31.3s,931.3,29.5772651653579,-95.753984064675,42.3,254.9,37.7,120,29682.8,10.58004,31.021769,-2.460634,24.830034,-10.289924,29.08022,8.94776,11.1847,-5.7,-7.3,84.8,84.8,259.4,P-GPS (Brake),Other,,16,5,True,,Phantom 4 Pro V2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-16.6,0,80,80,False,False,False,False,False,False,,True,Normal,,,877,1024,364,1165,1,False,False,False,False,False,0,False,False,False,False,44,14.936,2587,5880,14.936,False,3.747,3.754,3.754,3.744,0.105,False,False,8.436,105.7,78.8,105.8,1303,33,5,17,10,27085.8,6945.09,,Idle,,30,,10,,5,Go Home,True,True,True,False,False,False,False,False,False,False,False,False,29.5771915921311,-95.7542618432844,92.1,,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,98.4,,9.8,69,,,,,Calm,False,False,iOS,4.3.9,CRASARP4PV2-1,11VKF6E002033A,0BDDF7500153E0,0WGUF7C00200FC,0DQAF1S03202RE,940.7,29733.3,254.9,31.02166,11.408394,4,617,CRASARP4PV2-1,11VKF6E002033A,0BDDF7500153E0,0WGUF7C00200FC,0DQAF1S03202RE,,iOS,4.3.9,09BB88B9-9094-14A7-FB95-66237314EC40,11VKF6E002033A,0BDDF7500153E0,,0WGUF7C00200FC,0DQAF1S03202RE,,,,,,
1/9/2019,7:32:25.15 PM,15m 31.4s,931.4,29.5772641315109,-95.7539891368022,41.0,254.9,37.7,119,29684.4,10.311783,31.021769,-2.23694,24.830034,-10.06623,29.08022,8.94776,11.1847,-4.6,-6.7,86.6,86.6,256.8,P-GPS (Brake),Other,,16,5,True,,Phantom 4 Pro V2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-16.6,0,82.6,82.6,False,False,False,False,False,False,,True,Normal,,,878,1024,364,1160,1,False,False,False,False,False,0,False,False,False,False,44,14.936,2587,5880,14.936,False,3.747,3.754,3.754,3.744,0.105,False,False,8.436,105.7,78.8,105.8,1303,33,5,17,10,27085.8,6945.09,,Idle,,30,,10,,5,Go Home,True,True,True,False,False,False,False,False,False,False,False,False,29.5771915921311,-95.7542618432844,90.4,,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,98.4,,9.8,69,,,,,Calm,False,False,iOS,4.3.9,CRASARP4PV2-1,11VKF6E002033A,0BDDF7500153E0,0WGUF7C00200FC,0DQAF1S03202RE,940.7,29733.3,254.9,31.02166,11.408394,4,617,CRASARP4PV2-1,11VKF6E002033A,0BDDF7500153E0,0WGUF7C00200FC,0DQAF1S03202RE,,iOS,4.3.9,09BB88B9-9094-14A7-FB95-66237314EC40,11VKF6E002033A,0BDDF7500153E0,,0WGUF7C00200FC,0DQAF1S03202RE,,,,,,
1/9/2019,7:32:25.25 PM,15m 31.5s,931.5,29.5772632654392,-95.7539938195356,39.6,254.9,37.7,118,29685.9,10.046326,31.021769,-2.013246,24.830034,-9.842536,29.08022,8.94776,11.1847,-6.2,-4.4,88.7,88.7,257.9,P-GPS (Brake),Other,,16,5,True,,Phantom 4 Pro V2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-16.6,0,84.7,84.7,False,False,False,False,False,False,,True,Normal,,,907,1024,364,1116,1,False,False,False,False,False,0,False,False,False,False,44,14.936,2587,5880,14.936,False,3.747,3.754,3.754,3.744,0.105,False,False,8.436,105.7,78.8,105.8,1303,33,5,17,10,27085.8,6945.09,,Idle,,30,,10,,5,Go Home,True,True,True,False,False,False,False,False,False,False,False,False,29.5771915921311,-95.7542618432844,88.9,,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,98.4,,9.8,69,,,,,Calm,False,False,iOS,4.3.9,CRASARP4PV2-1,11VKF6E002033A,0BDDF7500153E0,0WGUF7C00200FC,0DQAF1S03202RE,940.7,29733.3,254.9,31.02166,11.408394,4,617,CRASARP4PV2-1,11VKF6E002033A,0BDDF7500153E0,0WGUF7C00200FC,0DQAF1S03202RE,,iOS,4.3.9,09BB88B9-9094-14A7-FB95-66237314EC40,11VKF6E002033A,0BDDF7500153E0,,0WGUF7C00200FC,0DQAF1S03202RE,,,,,,
1/9/2019,7:32:25.35 PM,15m 31.6s,931.6,29.5772624485401,-95.7539985457691,38.3,254.9,37.7,116,29687.5,9.783895,31.021769,-1.789552,24.830034,-9.618842,29.08022,8.94776,11.1847,-8,-5.1,90.5,90.5,258.7,P-GPS (Brake),Other,,16,5,True,,Phantom 4 Pro V2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-16.6,0,86.7,86.7,False,False,False,False,False,False,,True,Normal,,,963,1024,414,1041,1,False,False,False,False,False,0,False,False,False,False,44,14.936,2587,5880,14.936,False,3.747,3.754,3.754,3.744,0.105,False,False,8.436,105.7,78.8,105.8,1303,33,5,17,10,27085.8,6945.09,,Idle,,30,,10,,5,Go Home,True,True,True,False,False,False,False,False,False,False,False,False,29.5771915921311,-95.7542618432844,87.4,,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,98.4,,9.8,69,,,,,Calm,False,False,iOS,4.3.9,CRASARP4PV2-1,11VKF6E002033A,0BDDF7500153E0,0WGUF7C00200FC,0DQAF1S03202RE,940.7,29733.3,254.9,31.02166,11.408394,4,617,CRASARP4PV2-1,11VKF6E002033A,0BDDF7500153E0,0WGUF7C00200FC,0DQAF1S03202RE,,iOS,4.3.9,09BB88B9-9094-14A7-FB95-66237314EC40,11VKF6E002033A,0BDDF7500153E0,,0WGUF7C00200FC,0DQAF1S03202RE,,,,,,
1/9/2019,7:32:25.45 PM,15m 31.7s,931.7,29.5772618055587,-95.7540025027702,37.0,254.9,37.7,115,29688.7,9.304164,31.021769,-1.565858,24.830034,-9.171454,29.08022,8.724066,11.1847,-8.1,-4.4,91.8,91.8,259.4,P-GPS (Brake),Other,,16,5,True,,Phantom 4 Pro V2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-16.6,0,88.2,88.2,False,False,False,False,False,False,,True,Normal,,,995,1024,424,1024,1,False,False,False,False,False,0,False,False,False,False,44,14.936,2587,5880,14.936,False,3.747,3.754,3.754,3.744,0.105,False,False,8.436,105.7,78.8,105.8,1303,33,5,17,10,27085.8,6945.09,,Idle,,30,,10,,5,Go Home,True,True,True,False,False,False,False,False,False,False,False,False,29.5771915921311,-95.7542618432844,86.1,,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,98.4,,9.8,69,,,,,Calm,False,False,iOS,4.3.9,CRASARP4PV2-1,11VKF6E002033A,0BDDF7500153E0,0WGUF7C00200FC,0DQAF1S03202RE,940.7,29733.3,254.9,31.02166,11.408394,4,617,CRASARP4PV2-1,11VKF6E002033A,0BDDF7500153E0,0WGUF7C00200FC,0DQAF1S03202RE,,iOS,4.3.9,09BB88B9-9094-14A7-FB95-66237314EC40,11VKF6E002033A,0BDDF7500153E0,,0WGUF7C00200FC,0DQAF1S03202RE,,,,,,
1/9/2019,7:32:25.55 PM,15m 31.8s,931.8,29.5772611738592,-95.7540067985725,35.4,254.9,37.7,113,29690.1,8.863477,31.021769,-1.565858,24.830034,-8.724066,29.08022,8.500372,11.1847,-6.1,-2.2,92.2,92.2,260.4,P-GPS (Brake),Other,,16,5,True,,Phantom 4 Pro V2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-16.6,0,89.4,89.4,False,False,False,False,False,False,,True,Normal,,,1004,1024,414,1024,1,False,False,False,False,False,0,False,False,False,False,44,14.936,2587,5880,14.936,False,3.747,3.754,3.754,3.744,0.105,False,False,8.436,105.7,78.8,105.8,1303,33,5,17,10,27085.8,6945.09,,Idle,,30,,10,,5,Go Home,True,True,True,False,False,False,False,False,False,False,False,False,29.5771915921311,-95.7542618432844,84.8,,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,98.4,,9.8,69,,,,,Calm,False,False,iOS,4.3.9,CRASARP4PV2-1,11VKF6E002033A,0BDDF7500153E0,0WGUF7C00200FC,0DQAF1S03202RE,940.7,29733.3,254.9,31.02166,11.408394,4,617,CRASARP4PV2-1,11VKF6E002033A,0BDDF7500153E0,0WGUF7C00200FC,0DQAF1S03202RE,,iOS,4.3.9,09BB88B9-9094-14A7-FB95-66237314EC40,11VKF6E002033A,0BDDF7500153E0,,0WGUF7C00200FC,0DQAF1S03202RE,,,,,,
1/9/2019,7:32:25.65 PM,15m 31.9s,931.9,29.5772605984453,-95.7540108416678,34.4,254.9,37.7,112,29691.4,8.643392,31.021769,-1.565858,24.830034,-8.500372,29.08022,8.052984,11.1847,-2.7,-0.8,92.4,92.4,260.7,P-GPS (Brake),Other,,17,5,True,,Phantom 4 Pro V2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-16.6,0,90.2,90.2,False,False,False,False,False,False,,True,Normal,,,1024,1024,412,1024,1,False,False,False,False,False,0,False,False,False,False,44,14.936,2587,5880,14.936,False,3.747,3.754,3.754,3.744,0.105,False,False,8.436,105.7,78.8,105.8,1303,33,5,17,10,27085.8,6945.09,,Idle,,30,,10,,5,Go Home,True,True,True,False,False,False,False,False,False,False,False,False,29.5771915921311,-95.7542618432844,83.5,,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,98.4,,9.8,69,,,,,Calm,False,False,iOS,4.3.9,CRASARP4PV2-1,11VKF6E002033A,0BDDF7500153E0,0WGUF7C00200FC,0DQAF1S03202RE,940.7,29733.3,254.9,31.02166,11.408394,4,617,CRASARP4PV2-1,11VKF6E002033A,0BDDF7500153E0,0WGUF7C00200FC,0DQAF1S03202RE,,iOS,4.3.9,09BB88B9-9094-14A7-FB95-66237314EC40,11VKF6E002033A,0BDDF7500153E0,,0WGUF7C00200FC,0DQAF1S03202RE,,,,,,
1/9/2019,7:32:25.75 PM,15m 32.0s,932.0,29.5772600001875,-95.7540151143803,33.1,254.9,37.7,111,29692.8,8.423497,31.021769,-1.565858,24.830034,-8.276678,29.08022,8.052984,11.1847,-3.4,-4.9,92.4,92.4,260.8,P-GPS (Brake),Other,,17,5,True,,Phantom 4 Pro V2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-16.6,0,90.7,90.7,False,False,False,False,False,False,,True,Normal,,,1024,1024,428,1024,1,False,False,False,False,False,0,False,False,False,False,44,14.936,2587,5880,14.936,False,3.747,3.754,3.754,3.744,0.105,False,False,8.436,105.7,78.8,105.8,1303,33,5,17,10,27085.8,6945.09,,Idle,,30,,10,,5,Go Home,True,True,True,False,False,False,False,False,False,False,False,False,29.5771915921311,-95.7542618432844,82.1,,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,98.4,,9.8,69,,,,,Calm,False,False,iOS,4.3.9,CRASARP4PV2-1,11VKF6E002033A,0BDDF7500153E0,0WGUF7C00200FC,0DQAF1S03202RE,940.7,29733.3,254.9,31.02166,11.408394,4,617,CRASARP4PV2-1,11VKF6E002033A,0BDDF7500153E0,0WGUF7C00200FC,0DQAF1S03202RE,,iOS,4.3.9,09BB88B9-9094-14A7-FB95-66237314EC40,11VKF6E002033A,0BDDF7500153E0,,0WGUF7C00200FC,0DQAF1S03202RE,,,,,,
1/9/2019,7:32:25.85 PM,15m 32.1s,932.1,29.5772595216465,-95.7540189387136,32.1,254.9,37.7,110,29694.0,8.164064,31.021769,-1.342164,24.830034,-8.052984,29.08022,8.052984,11.1847,-15.2,-6.4,93.1,93.1,261.8,P-GPS (Brake),Other,,17,5,True,,Phantom 4 Pro V2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-16.6,0,90.8,90.8,False,False,False,False,False,False,,True,Normal,,,1024,1024,435,1024,1,False,False,False,False,False,0,False,False,False,False,44,14.936,2587,5880,14.936,False,3.747,3.754,3.754,3.744,0.105,False,False,8.436,105.7,78.8,105.8,1303,33,5,17,10,27085.8,6945.09,,Idle,,30,,10,,5,Go Home,True,True,True,False,False,False,False,False,False,False,False,False,29.5771915921311,-95.7542618432844,80.9,,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,98.4,,9.8,69,,,,,Calm,False,False,iOS,4.3.9,CRASARP4PV2-1,11VKF6E002033A,0BDDF7500153E0,0WGUF7C00200FC,0DQAF1S03202RE,940.7,29733.3,254.9,31.02166,11.408394,4,617,CRASARP4PV2-1,11VKF6E002033A,0BDDF7500153E0,0WGUF7C00200FC,0DQAF1S03202RE,,iOS,4.3.9,09BB88B9-9094-14A7-FB95-66237314EC40,11VKF6E002033A,0BDDF7500153E0,,0WGUF7C00200FC,0DQAF1S03202RE,,,,,,
1/9/2019,7:32:25.95 PM,15m 32.2s,932.2,29.5772592942115,-95.7540222793634,30.8,254.9,37.7,109,29695.1,7.282948,31.021769,-1.342164,24.830034,-7.158208,29.08022,8.052984,11.1847,-25.1,-5.4,93.3,93.3,265.5,P-GPS (Brake),Other,,17,5,True,,Phantom 4 Pro V2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-16.6,0,90.9,90.9,False,False,False,False,False,False,,True,Normal,,,1024,1024,445,1024,1,False,False,False,False,False,0,False,False,False,False,44,14.946,2587,5880,14.946,False,3.758,3.762,3.759,3.748,0.105,False,False,7.602,105.7,78.8,105.8,1303,35,3,17,10,26845.4,6883.44,,Idle,,30,,10,,5,Go Home,True,True,True,False,False,False,False,False,False,False,False,False,29.5771915921311,-95.7542618432844,79.9,,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,98.4,,9.8,69,,,,,Calm,False,False,iOS,4.3.9,CRASARP4PV2-1,11VKF6E002033A,0BDDF7500153E0,0WGUF7C00200FC,0DQAF1S03202RE,940.7,29733.3,254.9,31.02166,11.408394,4,617,CRASARP4PV2-1,11VKF6E002033A,0BDDF7500153E0,0WGUF7C00200FC,0DQAF1S03202RE,,iOS,4.3.9,09BB88B9-9094-14A7-FB95-66237314EC40,11VKF6E002033A,0BDDF7500153E0,,0WGUF7C00200FC,0DQAF1S03202RE,,,,,,
1/9/2019,7:32:26.05 PM,15m 32.3s,932.3,29.5772589709263,-95.7540252932298,29.8,254.9,25.5,108,29696.0,6.327021,31.021769,-0.894776,24.830034,-6.263432,29.08022,8.276678,11.1847,-25.9,-12.2,93.1,93.1,262.9,P-GPS (Brake),Other,,17,5,True,,Phantom 4 Pro V2,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-16.6,0,90.4,90.4,False,False,False,False,False,False,,True,Normal,,,1024,1024,484,988,1,False,False,False,False,False,0,False,False,False,False,44,14.946,2587,5880,14.946,False,3.758,3.762,3.759,3.748,0.105,False,False,7.602,105.7,78.8,105.8,1303,35,3,17,10,26845.4,6883.44,,Idle,,30,,10,,5,Go Home,True,True,True,False,False,False,False,False,False,False,False,False,29.5771915921311,-95.7542618432844,78.9,,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,98.4,,9.8,69,,,,,Calm,False,False,iOS,4.3.9,CRASARP4PV2-1,11VKF6E002033A,0BDDF7500153E0,0WGUF7C00200FC,0DQAF1S03202RE,940.7,29733.3,254.9,31.02166,11.408394,4,617,CRASARP4PV2-1,11VKF6E002033A,0BDDF7500153E0,0WGUF7C00200FC,0DQAF1S03202RE,,iOS,4.3.9,09BB88B9-9094-14A7-FB95-66237314EC40,11VKF6E002033A,0BDDF7500153E0,,0WGUF7C00200FC,0DQAF1S03202RE,,,,,,
