latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
38.75512,26.94942,295.48,0.49,0.4,2020-01-18,0024,N,VIIRS,n,2,276.08,0.94,N,2
38.75148,26.94821,301.27,0.49,0.4,2020-01-18,0024,N,VIIRS,n,2,277.87,0.94,N,2
38.74419,26.94572,296.39,0.49,0.4,2020-01-18,0024,N,VIIRS,n,2,276.6,0.84,N,2
38.74306,26.95139,299.04,0.49,0.4,2020-01-18,0024,N,VIIRS,n,2,276.09,0.84,N,2
38.73577,26.94893,304.11,0.49,0.4,2020-01-18,0024,N,VIIRS,n,2,280.5,2.18,N,2
38.73246,26.96553,299.58,0.49,0.41,2020-01-18,0024,N,VIIRS,n,2,275.85,0.79,N,2
38.78193,40.58511,331.01,0.41,0.37,2020-01-18,1004,N,VIIRS,n,2,281.87,3.56,D,0
38.16047,29.63765,327.49,0.45,0.63,2020-01-18,1005,N,VIIRS,n,2,282.36,4.3,D,0
38.16016,29.634,341.71,0.45,0.63,2020-01-18,1005,N,VIIRS,n,2,283.63,4.45,D,0
37.6054,27.44832,329.9,0.57,0.52,2020-01-18,1145,N,VIIRS,n,2,289.06,4.15,D,0
37.60064,27.24627,327.3,0.56,0.51,2020-01-18,1145,N,VIIRS,n,2,285.96,1.67,D,0
37.64176,27.28053,335.84,0.56,0.52,2020-01-18,1145,N,VIIRS,n,2,285.15,2.12,D,0
37.67406,27.3885,339.63,0.57,0.52,2020-01-18,1145,N,VIIRS,n,2,288.46,20.15,D,0
37.86029,28.38116,330.33,0.32,0.55,2020-01-18,1145,N,VIIRS,n,2,284.68,1.24,D,0
39.24635,26.89702,329.76,0.56,0.51,2020-01-18,1145,N,VIIRS,n,2,281.94,7.4,D,0
41.24074,36.46514,324.22,0.48,0.48,2020-01-19,0004,N,VIIRS,n,2,274.73,3,N,2
41.26418,31.42517,309.6,0.44,0.39,2020-01-19,0004,N,VIIRS,n,2,279.62,1.42,N,2
41.2632,31.43035,300.83,0.44,0.39,2020-01-19,0004,N,VIIRS,n,2,275.86,1.42,N,2
41.26514,31.42397,306.3,0.44,0.39,2020-01-19,0004,N,VIIRS,n,2,278.84,1.74,N,2
41.26416,31.42914,303.75,0.44,0.39,2020-01-19,0004,N,VIIRS,n,2,277.96,1.02,N,2
41.26068,31.42799,304.01,0.44,0.39,2020-01-19,0004,N,VIIRS,n,2,276.38,1.02,N,2
41.25568,31.41528,316.02,0.44,0.39,2020-01-19,0004,N,VIIRS,n,2,273.88,1.47,N,2
40.44328,27.13852,323.36,0.38,0.36,2020-01-19,0004,N,VIIRS,n,2,278.49,2.64,N,2
37.35141,37.16275,305.13,0.32,0.55,2020-01-19,0004,N,VIIRS,n,2,273.86,0.87,N,2
38.75371,26.95043,304.58,0.38,0.36,2020-01-19,0005,N,VIIRS,n,2,275.62,0.8,N,2
38.75042,26.94958,321.63,0.38,0.36,2020-01-19,0005,N,VIIRS,n,2,278.57,1.41,N,2
38.74714,26.94874,308.29,0.38,0.36,2020-01-19,0005,N,VIIRS,n,2,274.1,1.41,N,2
38.74385,26.9479,307.65,0.38,0.36,2020-01-19,0005,N,VIIRS,n,2,275.71,0.96,N,2
38.74055,26.94705,311.63,0.38,0.36,2020-01-19,0005,N,VIIRS,n,2,277.76,0.96,N,2
38.73933,26.93305,297.55,0.38,0.36,2020-01-19,0005,N,VIIRS,n,2,275.76,0.4,N,0
38.73727,26.94621,313.18,0.38,0.36,2020-01-19,0005,N,VIIRS,n,2,285.22,2,N,2
38.73658,26.9506,295.1,0.38,0.36,2020-01-19,0005,N,VIIRS,n,2,275.64,0.37,N,2
38.4255,27.21577,299.61,0.38,0.36,2020-01-19,0005,N,VIIRS,n,2,276.65,0.85,N,2
37.77013,27.43989,297.26,0.39,0.36,2020-01-19,0005,N,VIIRS,n,2,276.79,0.94,N,2
39.6541,39.57785,326.02,0.45,0.47,2020-01-19,0946,N,VIIRS,n,2,282.88,3.08,D,0
38.16901,30.73323,332.61,0.68,0.74,2020-01-19,0946,N,VIIRS,n,2,279.66,6.44,D,0
38.16779,30.72794,332.23,0.68,0.74,2020-01-19,0946,N,VIIRS,n,2,278.8,7.15,D,0
36.50546,29.34691,326.56,0.39,0.44,2020-01-19,1126,N,VIIRS,n,2,287.78,2.11,D,0
36.50528,29.34811,330.05,0.39,0.44,2020-01-19,1126,N,VIIRS,n,2,287.74,2.34,D,0
37.63971,27.282,327.97,0.49,0.4,2020-01-19,1126,N,VIIRS,n,2,283.93,4.65,D,0
37.63908,27.27647,329.03,0.49,0.4,2020-01-19,1126,N,VIIRS,n,2,285.77,4.65,D,0
37.7323,27.45716,325.26,0.5,0.41,2020-01-19,1126,N,VIIRS,n,2,284.18,2.83,D,0
38.12136,30.91644,339.81,0.49,0.49,2020-01-19,1126,N,VIIRS,n,2,286.63,35.95,D,3
38.16153,29.66106,338.48,0.43,0.46,2020-01-19,1126,N,VIIRS,n,2,285.49,5.49,D,0
38.22605,29.75673,340.94,0.43,0.46,2020-01-19,1126,N,VIIRS,n,2,286.97,4.22,D,0
38.62714,26.96865,343.38,0.48,0.4,2020-01-19,1126,N,VIIRS,n,2,285.37,6.61,D,0
38.74334,26.9504,326.79,0.48,0.4,2020-01-19,1126,N,VIIRS,n,2,287.84,4.47,D,2
40.17456,28.20479,344.88,0.57,0.43,2020-01-19,1127,N,VIIRS,n,2,287.97,21.02,D,0
41.17645,32.63397,333.29,0.33,0.55,2020-01-19,1127,N,VIIRS,n,2,287.99,2.37,D,2
37.77067,27.43732,295.76,0.46,0.39,2020-01-19,2346,N,VIIRS,n,2,277.13,1,N,2
38.75563,26.95248,296.54,0.49,0.4,2020-01-19,2346,N,VIIRS,n,2,275.4,0.77,N,2
38.75539,26.95177,302.94,0.49,0.4,2020-01-19,2346,N,VIIRS,n,2,275.92,0.85,N,2
38.74419,26.94972,310.63,0.49,0.4,2020-01-19,2346,N,VIIRS,n,2,275.62,1.21,N,2
37.02184,36.11181,296.62,0.51,0.41,2020-01-19,2346,N,VIIRS,n,2,277.17,0.59,N,2
38.42636,27.21823,298.54,0.48,0.4,2020-01-19,2346,N,VIIRS,n,2,276.32,0.76,N,2
36.75084,36.20523,305.53,0.52,0.41,2020-01-19,2346,N,VIIRS,n,2,278.47,1,N,0
36.74724,36.20908,298.21,0.52,0.41,2020-01-19,2346,N,VIIRS,n,2,278.28,0.79,N,0
36.73861,36.21244,296.38,0.52,0.41,2020-01-19,2346,N,VIIRS,n,2,280.81,2.07,N,2
36.73112,36.21014,304.4,0.52,0.41,2020-01-19,2346,N,VIIRS,n,2,283.51,1.51,N,2
36.7173,36.19971,307.38,0.52,0.41,2020-01-19,2346,N,VIIRS,n,2,280.07,1.62,N,2
36.93493,30.6482,300.19,0.39,0.36,2020-01-19,2346,N,VIIRS,n,2,275.8,0.53,N,2
36.92459,34.96057,329,0.44,0.46,2020-01-20,1107,N,VIIRS,n,2,286.64,2.94,D,0
36.33389,29.36412,328.48,0.39,0.37,2020-01-20,1107,N,VIIRS,n,2,286.52,1.36,D,0
37.01392,35.03394,327.22,0.44,0.46,2020-01-20,1107,N,VIIRS,n,2,286.66,2.05,D,0
37.01575,35.03551,335.94,0.44,0.46,2020-01-20,1107,N,VIIRS,n,2,286.52,4.42,D,0
37.7372,31.68503,328.53,0.47,0.4,2020-01-20,1107,N,VIIRS,n,2,276.16,3.39,D,0
37.80913,28.33284,327.28,0.39,0.36,2020-01-20,1107,N,VIIRS,n,2,285.41,1.33,D,0
38.48493,27.18639,332.14,0.38,0.36,2020-01-20,1107,N,VIIRS,n,2,279.4,2.27,D,0
41.05155,26.35766,328.43,0.38,0.36,2020-01-20,1108,N,VIIRS,n,2,281.79,2.3,D,0
41.15113,26.56268,327.98,0.38,0.36,2020-01-20,1108,N,VIIRS,n,2,281.12,1.26,D,0
41.33096,27.00222,328.98,0.39,0.36,2020-01-20,1108,N,VIIRS,n,2,280.79,1.97,D,0
38.75567,26.94904,304.61,0.56,0.52,2020-01-20,2327,N,VIIRS,n,2,274.87,1.65,N,2
38.73645,26.9468,295.78,0.56,0.52,2020-01-20,2327,N,VIIRS,n,2,277.81,1.37,N,2
38.73497,26.96665,298.68,0.56,0.52,2020-01-20,2327,N,VIIRS,n,2,272.83,0.91,N,2
36.74068,36.2106,315.68,0.38,0.36,2020-01-20,2327,N,VIIRS,n,2,282.68,1.21,N,2
36.73738,36.20978,302.2,0.38,0.36,2020-01-20,2327,N,VIIRS,n,2,280.98,1.21,N,2
36.73545,36.2069,302.43,0.38,0.36,2020-01-20,2327,N,VIIRS,n,2,280.02,0.98,N,2
36.73476,36.21118,307.57,0.38,0.36,2020-01-20,2327,N,VIIRS,n,2,281.43,1.14,N,2
36.73147,36.21037,307.18,0.38,0.36,2020-01-20,2327,N,VIIRS,n,2,282.97,1.14,N,2
36.71898,36.20282,327.45,0.38,0.36,2020-01-20,2327,N,VIIRS,n,2,280.26,3.48,N,2
36.8684,34.76469,297.26,0.39,0.36,2020-01-20,2327,N,VIIRS,n,2,277.6,0.66,N,2
36.87181,30.84461,301.93,0.51,0.41,2020-01-20,2327,N,VIIRS,n,2,276.02,0.89,N,0
36.26244,33.7314,297.15,0.4,0.37,2020-01-20,2327,N,VIIRS,n,2,275.88,0.84,N,2
36.46859,29.35895,318.53,0.4,0.44,2020-01-20,2327,N,VIIRS,n,2,274.45,0.93,N,0
36.30889,29.36393,336.98,0.4,0.44,2020-01-20,2328,N,VIIRS,n,2,277.98,4.05,N,0
36.30935,29.35948,299.81,0.4,0.44,2020-01-20,2328,N,VIIRS,n,2,274.52,3.36,N,0
38.74253,26.94981,319.82,0.57,0.69,2020-01-21,0107,N,VIIRS,n,2,274.61,2.38,N,2
38.75283,26.95592,295.72,0.57,0.69,2020-01-21,0107,N,VIIRS,n,2,271.64,1.65,N,2
38.7408,26.94953,318.96,0.57,0.69,2020-01-21,0107,N,VIIRS,n,2,275.56,2.93,N,2
36.87187,30.84138,347.78,0.4,0.37,2020-01-21,1048,N,VIIRS,n,2,289.9,12.58,D,0
36.70881,29.83177,328.54,0.42,0.38,2020-01-21,1048,N,VIIRS,n,2,284.67,2.93,D,0
38.09886,30.84272,339.93,0.39,0.36,2020-01-21,1048,N,VIIRS,n,2,284.17,10.09,D,0
37.74028,28.65109,334.34,0.45,0.39,2020-01-21,1048,N,VIIRS,n,2,283.95,4.76,D,0
37.57287,27.23049,328.84,0.51,0.41,2020-01-21,1048,N,VIIRS,n,2,283.31,4.09,D,0
38.03422,29.48953,336.09,0.42,0.38,2020-01-21,1048,N,VIIRS,n,2,281.33,3.42,D,0
37.97902,28.9803,340.37,0.43,0.38,2020-01-21,1048,N,VIIRS,n,2,285.15,5.63,D,0
38.66998,31.13709,331.22,0.39,0.36,2020-01-21,1048,N,VIIRS,n,2,272.37,8.48,D,0
38.69269,27.46075,336.94,0.48,0.4,2020-01-21,1049,N,VIIRS,n,2,284.36,7.99,D,0
38.70664,27.4736,340.56,0.48,0.4,2020-01-21,1049,N,VIIRS,n,2,283.98,5.96,D,0
41.06218,26.67014,329.52,0.47,0.4,2020-01-21,1049,N,VIIRS,n,2,276.82,6.03,D,0
41.06109,26.66453,325.2,0.47,0.4,2020-01-21,1049,N,VIIRS,n,2,277.04,5.2,D,0
41.06574,26.66887,329.56,0.47,0.4,2020-01-21,1049,N,VIIRS,n,2,274.94,6.16,D,0
41.06467,26.66332,328.28,0.47,0.4,2020-01-21,1049,N,VIIRS,n,2,275.2,4.88,D,0
41.56891,26.62194,326.16,0.47,0.39,2020-01-21,1049,N,VIIRS,n,2,273.83,2.33,D,0
41.02156,28.55623,303.21,0.43,0.62,2020-01-21,2307,N,VIIRS,n,2,271.87,1.24,N,2
40.79902,29.37392,296.84,0.39,0.59,2020-01-21,2307,N,VIIRS,n,2,274.88,1.03,N,2
38.65283,39.7702,329.14,0.39,0.36,2020-01-21,2308,N,VIIRS,n,2,274.27,7.03,N,2
38.51354,38.02327,322.6,0.43,0.38,2020-01-21,2308,N,VIIRS,n,2,271.26,1.6,N,0
38.75441,26.94994,311.54,0.51,0.66,2020-01-21,2308,N,VIIRS,n,2,273.89,0.87,N,2
38.7482,26.94967,299.67,0.51,0.66,2020-01-21,2308,N,VIIRS,n,2,272.28,0.87,N,2
38.74973,26.94932,303.45,0.51,0.66,2020-01-21,2308,N,VIIRS,n,2,272.64,1.16,N,2
37.35281,37.16334,303.04,0.45,0.39,2020-01-21,2308,N,VIIRS,n,2,274.13,1.07,N,2
37.29518,37.15716,303.9,0.45,0.39,2020-01-21,2308,N,VIIRS,n,2,274.26,1.22,N,2
37.02196,36.10787,304.48,0.49,0.4,2020-01-21,2308,N,VIIRS,n,2,277.6,1.23,N,2
36.74037,36.21257,302.74,0.48,0.4,2020-01-21,2308,N,VIIRS,n,2,280.99,0.92,N,2
36.733,36.21119,297.99,0.48,0.4,2020-01-21,2308,N,VIIRS,n,2,281.92,1.19,N,2
36.72932,36.21048,299.46,0.48,0.4,2020-01-21,2308,N,VIIRS,n,2,280.48,0.98,N,2
36.7189,36.20305,324.73,0.48,0.4,2020-01-21,2308,N,VIIRS,n,2,278.89,2.85,N,2
36.87107,34.76101,295.2,0.56,0.43,2020-01-21,2308,N,VIIRS,n,2,276.84,1.86,N,2
36.26505,33.73101,307.14,0.41,0.45,2020-01-21,2309,N,VIIRS,n,2,276.9,1.26,N,2
40.79854,29.37801,296.98,0.39,0.59,2020-01-22,0048,N,VIIRS,n,2,274.33,0.63,N,2
41.01991,28.55674,316.8,0.35,0.57,2020-01-22,0048,N,VIIRS,n,2,274.02,1.25,N,2
41.02048,28.55492,301.99,0.35,0.57,2020-01-22,0048,N,VIIRS,n,2,271.45,1.17,N,2
41.01938,28.55904,299.87,0.35,0.57,2020-01-22,0048,N,VIIRS,n,2,271.49,0.79,N,2
40.44759,27.14081,295.33,0.61,0.54,2020-01-22,0048,N,VIIRS,n,2,273.12,1.33,N,3
40.44464,27.13167,296.84,0.61,0.54,2020-01-22,0048,N,VIIRS,n,2,272.33,1.33,N,2
38.75143,26.95214,306.98,0.33,0.55,2020-01-22,0048,N,VIIRS,n,2,273.59,0.6,N,2
38.74654,26.94994,297.45,0.33,0.55,2020-01-22,0048,N,VIIRS,n,2,271.91,0.6,N,2
38.73771,26.94195,295.4,0.33,0.55,2020-01-22,0048,N,VIIRS,n,2,273.2,1.11,N,2
38.73672,26.94572,304.84,0.33,0.55,2020-01-22,0048,N,VIIRS,n,2,278.67,1.31,N,2
38.74987,26.94908,300.95,0.33,0.55,2020-01-22,0048,N,VIIRS,n,2,273.78,0.9,N,2
38.74009,26.94472,296.93,0.33,0.55,2020-01-22,0048,N,VIIRS,n,2,273.74,1.13,N,2
38.7344,26.96692,295.22,0.33,0.55,2020-01-22,0048,N,VIIRS,n,2,271.97,0.44,N,2
37.11926,40.62643,337.68,0.44,0.39,2020-01-22,1029,N,VIIRS,n,2,287.43,3.12,D,0
37.12281,40.62576,329.93,0.44,0.39,2020-01-22,1029,N,VIIRS,n,2,285.93,3.12,D,0
37.17303,40.25528,326.09,0.43,0.38,2020-01-22,1029,N,VIIRS,n,2,285.91,2.5,D,0
37.1889,40.26711,331.17,0.43,0.38,2020-01-22,1029,N,VIIRS,n,2,289.3,5.54,D,0
37.18844,40.26416,337.31,0.43,0.38,2020-01-22,1029,N,VIIRS,n,2,288.23,4.79,D,0
37.19954,40.26695,339.99,0.43,0.38,2020-01-22,1029,N,VIIRS,n,2,289.86,6.36,D,0
37.19665,40.15815,333.74,0.43,0.38,2020-01-22,1029,N,VIIRS,n,2,286.43,3.34,D,0
37.18674,39.5102,344.25,0.41,0.37,2020-01-22,1029,N,VIIRS,n,2,292.21,4.4,D,0
36.71795,36.20385,328.09,0.39,0.36,2020-01-22,1029,N,VIIRS,n,2,287.66,3.61,D,2
37.23924,39.62127,330.89,0.41,0.37,2020-01-22,1029,N,VIIRS,n,2,290.61,2.59,D,0
36.73993,36.21189,328.72,0.39,0.36,2020-01-22,1029,N,VIIRS,n,2,292.94,1.78,D,2
36.76197,35.70695,339.61,0.4,0.37,2020-01-22,1029,N,VIIRS,n,2,289.95,3.61,D,3
37.4889,39.40013,336.5,0.41,0.37,2020-01-22,1029,N,VIIRS,n,2,290.95,6.87,D,0
37.48828,39.39551,330.44,0.41,0.37,2020-01-22,1029,N,VIIRS,n,2,287.96,6.87,D,0
37.4917,39.3948,335.61,0.41,0.37,2020-01-22,1029,N,VIIRS,n,2,286.86,7.36,D,0
37.74614,37.53338,332.21,0.39,0.36,2020-01-22,1029,N,VIIRS,n,2,279.37,4.45,D,0
37.76375,37.58322,326.63,0.39,0.36,2020-01-22,1029,N,VIIRS,n,2,285.37,2.77,D,0
36.71684,29.84557,337.77,0.45,0.47,2020-01-22,1029,N,VIIRS,n,2,284.84,3.48,D,0
36.97052,30.87775,327.38,0.39,0.44,2020-01-22,1029,N,VIIRS,n,2,288.79,4.04,D,0
38.65125,39.77045,329.1,0.43,0.38,2020-01-22,1029,N,VIIRS,n,2,282.72,2.15,D,2
38.55531,26.92599,337.11,0.57,0.52,2020-01-22,1030,N,VIIRS,n,2,282.14,4.97,D,0
41.42946,26.81302,325.77,0.49,0.49,2020-01-22,1031,N,VIIRS,n,2,280.72,1.68,D,0
41.26376,31.42309,302.08,0.55,0.68,2020-01-22,2248,N,VIIRS,n,2,277.66,1.49,N,2
41.26361,31.43001,297.6,0.55,0.68,2020-01-22,2248,N,VIIRS,n,2,272.89,1.14,N,2
41.2575,31.41599,296.15,0.55,0.68,2020-01-22,2248,N,VIIRS,n,2,271.79,1.49,N,2
41.26937,31.42623,309.13,0.55,0.68,2020-01-22,2248,N,VIIRS,n,2,275.04,1.48,N,2
41.263,31.42586,301.86,0.55,0.68,2020-01-22,2248,N,VIIRS,n,2,275.56,1.32,N,2
41.25695,31.41199,311.66,0.55,0.68,2020-01-22,2248,N,VIIRS,n,2,273.04,2.76,N,2
38.74653,42.45377,302.45,0.44,0.39,2020-01-22,2249,N,VIIRS,n,2,260.15,1.34,N,0
38.74457,42.45197,295.56,0.44,0.39,2020-01-22,2249,N,VIIRS,n,2,259.25,0.7,N,0
38.65454,39.77339,329.29,0.57,0.43,2020-01-22,2249,N,VIIRS,n,2,268.79,3.69,N,2
38.65055,39.77266,328.58,0.57,0.43,2020-01-22,2249,N,VIIRS,n,2,268.38,3.69,N,2
37.35124,37.16355,307.99,0.5,0.49,2020-01-22,2249,N,VIIRS,n,2,273.81,1.11,N,2
36.87023,34.76215,302.73,0.33,0.56,2020-01-22,2249,N,VIIRS,n,2,278.03,0.96,N,2
36.73697,36.208,303.34,0.56,0.51,2020-01-22,2249,N,VIIRS,n,2,282.49,2.42,N,2
36.73221,36.20732,324.59,0.56,0.51,2020-01-22,2249,N,VIIRS,n,2,280.65,4.41,N,2
36.71839,36.19913,311.91,0.56,0.51,2020-01-22,2249,N,VIIRS,n,2,279.08,2.8,N,2
36.73225,36.20549,306.45,0.55,0.51,2020-01-22,2249,N,VIIRS,n,2,277.33,2.63,N,2
36.73171,36.21191,313.19,0.55,0.51,2020-01-22,2249,N,VIIRS,n,2,282.71,2.56,N,2
36.69359,36.20708,300.93,0.55,0.51,2020-01-22,2249,N,VIIRS,n,2,278.87,1.41,N,2
36.80931,28.77909,295.21,0.71,0.75,2020-01-22,2249,N,VIIRS,n,2,274.31,0.8,N,0
36.2668,33.72974,299.14,0.38,0.59,2020-01-22,2250,N,VIIRS,n,2,277.02,0.62,N,0
36.26134,33.72911,296.87,0.38,0.59,2020-01-22,2250,N,VIIRS,n,2,275.33,0.62,N,2
41.17428,32.6318,313.59,0.32,0.55,2020-01-23,0029,N,VIIRS,n,2,272.92,1.56,N,2
41.26365,31.42555,296.76,0.55,0.51,2020-01-23,0029,N,VIIRS,n,2,275.82,1.61,N,2
41.25755,31.42976,301.77,0.55,0.51,2020-01-23,0029,N,VIIRS,n,2,272.05,1.14,N,2
41.25616,31.41512,332.53,0.55,0.51,2020-01-23,0029,N,VIIRS,n,2,273.03,5,N,2
41.02155,28.55631,314.13,0.41,0.45,2020-01-23,0029,N,VIIRS,n,2,277.94,1.84,N,2
39.86481,26.2449,317.55,0.51,0.41,2020-01-23,0029,N,VIIRS,n,2,276.59,2.67,N,2
38.75542,26.9521,304.92,0.38,0.44,2020-01-23,0030,N,VIIRS,n,2,273.6,0.8,N,2
38.75152,26.95071,296.61,0.38,0.44,2020-01-23,0030,N,VIIRS,n,2,275.56,0.8,N,2
38.74762,26.94928,297.38,0.38,0.44,2020-01-23,0030,N,VIIRS,n,2,272.9,0.52,N,2
38.73129,26.96662,297.17,0.39,0.44,2020-01-23,0030,N,VIIRS,n,2,272.16,0.34,N,2
38.4264,27.21561,298.15,0.4,0.44,2020-01-23,0030,N,VIIRS,n,2,274.34,0.73,N,2
36.93576,30.64958,307.52,0.32,0.55,2020-01-23,0030,N,VIIRS,n,2,277.01,0.91,N,2
36.9325,30.64958,301.47,0.32,0.55,2020-01-23,0030,N,VIIRS,n,2,276.12,0.83,N,2
37.13324,40.50626,332.53,0.39,0.36,2020-01-23,1010,N,VIIRS,n,2,288.54,3.53,D,0
37.14973,40.35486,348.69,0.4,0.37,2020-01-23,1010,N,VIIRS,n,2,289.84,5.88,D,0
37.14125,40.19965,333.28,0.4,0.37,2020-01-23,1010,N,VIIRS,n,2,290.79,4.01,D,0
37.14384,40.19434,328.92,0.4,0.37,2020-01-23,1010,N,VIIRS,n,2,287.96,1.76,D,0
37.18198,40.31879,356.74,0.4,0.37,2020-01-23,1010,N,VIIRS,n,2,299.22,18.03,D,0
37.18124,40.31436,336.89,0.4,0.37,2020-01-23,1010,N,VIIRS,n,2,292.26,5.55,D,0
37.15087,40.13205,332.29,0.4,0.37,2020-01-23,1010,N,VIIRS,n,2,285.27,3.53,D,0
37.18531,40.31793,367,0.4,0.37,2020-01-23,1010,N,VIIRS,h,2,296.71,17.16,D,0
37.18457,40.3135,331.08,0.4,0.37,2020-01-23,1010,N,VIIRS,n,2,288.19,3.93,D,0
36.68737,37.43434,330.58,0.49,0.4,2020-01-23,1010,N,VIIRS,n,2,288.54,3.87,D,0
37.24549,40.0478,336.56,0.4,0.37,2020-01-23,1010,N,VIIRS,n,2,293.33,8.97,D,0
37.24884,40.04692,340.45,0.4,0.37,2020-01-23,1010,N,VIIRS,n,2,290.27,10.33,D,0
37.24063,39.64525,325.24,0.41,0.37,2020-01-23,1010,N,VIIRS,n,2,287.83,4.32,D,0
37.23984,39.64069,333.65,0.41,0.37,2020-01-23,1010,N,VIIRS,n,2,287.83,4.32,D,0
37.24322,39.63979,356.21,0.41,0.37,2020-01-23,1010,N,VIIRS,n,2,285.56,4.32,D,0
37.24244,39.63524,336.95,0.41,0.37,2020-01-23,1010,N,VIIRS,n,2,285.83,3.47,D,0
37.36219,39.65726,336.76,0.41,0.37,2020-01-23,1010,N,VIIRS,n,2,284.49,3.64,D,0
36.85312,34.86092,337.36,0.43,0.46,2020-01-23,1010,N,VIIRS,n,2,286.99,4.99,D,0
36.82552,31.40131,327.82,0.32,0.55,2020-01-23,1010,N,VIIRS,n,2,288.59,1.09,D,0
38.1885,29.97305,325.08,0.36,0.57,2020-01-23,1011,N,VIIRS,n,2,283.78,1.57,D,0
37.6029,27.44878,347.69,0.5,0.66,2020-01-23,1011,N,VIIRS,n,2,286.2,4.56,D,0
37.60253,27.44457,328.75,0.5,0.66,2020-01-23,1011,N,VIIRS,n,2,284.63,5.66,D,0
38.65829,31.20139,339.48,0.6,0.53,2020-01-23,1011,N,VIIRS,n,2,290.22,29.72,D,0
38.65661,31.19466,326.1,0.6,0.53,2020-01-23,1011,N,VIIRS,n,2,279.18,29.72,D,0
37.66763,27.35284,340.28,0.5,0.66,2020-01-23,1011,N,VIIRS,n,2,285.01,3.92,D,0
39.87067,30.95245,339.56,0.58,0.52,2020-01-23,1011,N,VIIRS,n,2,287.41,30.61,D,0
39.87533,30.95064,338.75,0.58,0.52,2020-01-23,1011,N,VIIRS,n,2,280.17,7.11,D,0
39.8737,30.94399,325.44,0.58,0.52,2020-01-23,1011,N,VIIRS,n,2,279.25,7.11,D,0
39.5717,26.10649,328.48,0.51,0.66,2020-01-23,1012,N,VIIRS,n,2,283.28,3.87,D,0
39.57118,26.10424,339.95,0.51,0.66,2020-01-23,1012,N,VIIRS,n,2,284.12,4.35,D,0
37.55436,28.99139,367,0.42,0.61,2020-01-23,1151,N,VIIRS,h,2,295.75,14.86,D,0
37.55499,28.99244,367,0.43,0.62,2020-01-23,1151,N,VIIRS,h,2,292.93,8.58,D,0
37.55477,28.98752,342.57,0.42,0.61,2020-01-23,1151,N,VIIRS,n,2,288.42,8.58,D,0
37.60109,27.44861,367,0.35,0.57,2020-01-23,1151,N,VIIRS,h,2,292.39,7.31,D,0
37.6013,27.45206,334.13,0.35,0.57,2020-01-23,1151,N,VIIRS,n,2,289.76,7.31,D,0
37.71117,27.45102,338.95,0.35,0.57,2020-01-23,1151,N,VIIRS,n,2,287.42,3.51,D,0
37.97576,28.95032,351.35,0.42,0.61,2020-01-23,1151,N,VIIRS,n,2,287.39,4.28,D,0
37.97594,28.95118,348.13,0.43,0.62,2020-01-23,1151,N,VIIRS,n,2,287.19,4.61,D,0
37.98482,29.02098,337.12,0.43,0.62,2020-01-23,1151,N,VIIRS,n,2,286.5,3.83,D,0
39.1422,26.88123,339.88,0.34,0.56,2020-01-23,1152,N,VIIRS,n,2,287.42,2.68,D,0
39.58807,26.13288,332.55,0.62,0.54,2020-01-23,1152,N,VIIRS,n,2,284.99,2.9,D,0
39.58782,26.13428,329.22,0.62,0.54,2020-01-23,1152,N,VIIRS,n,2,284.48,4.18,D,0
41.05899,27.0905,325.42,0.36,0.57,2020-01-23,1152,N,VIIRS,n,2,282.02,1.73,D,0
41.10527,27.82065,328.6,0.39,0.59,2020-01-23,1152,N,VIIRS,n,2,280.99,2.29,D,0
41.47203,26.77015,340.7,0.35,0.57,2020-01-23,1152,N,VIIRS,n,2,284.82,3.3,D,0
41.47519,26.73024,331.23,0.35,0.56,2020-01-23,1152,N,VIIRS,n,2,284.25,1.79,D,0
41.51215,26.63527,335.14,0.34,0.56,2020-01-23,1152,N,VIIRS,n,2,283.51,3.94,D,0
41.51168,26.63354,335.08,0.34,0.56,2020-01-23,1152,N,VIIRS,n,2,284.01,4.41,D,0
41.68649,27.08244,353.93,0.36,0.58,2020-01-23,1152,N,VIIRS,n,2,282.62,3.19,D,0
41.24031,36.46749,326.61,0.57,0.52,2020-01-24,0010,N,VIIRS,n,2,273.08,4.05,N,2
41.63012,27.68432,296.76,0.39,0.36,2020-01-24,0010,N,VIIRS,n,2,272.86,0.8,N,2
41.63404,27.50834,295.65,0.39,0.36,2020-01-24,0010,N,VIIRS,n,2,270.03,0.84,N,2
41.02207,28.55811,303.75,0.41,0.37,2020-01-24,0010,N,VIIRS,n,2,274.63,0.71,N,2
41.0187,28.55705,304.82,0.41,0.37,2020-01-24,0010,N,VIIRS,n,2,273.52,0.71,N,2
41.01702,27.96236,304.18,0.4,0.37,2020-01-24,0010,N,VIIRS,n,2,273.62,1.51,N,2
41.18974,26.3259,295.88,0.38,0.36,2020-01-24,0010,N,VIIRS,n,2,265.55,0.67,N,0
40.4494,27.14038,306.8,0.39,0.36,2020-01-24,0010,N,VIIRS,n,2,279.79,1.57,N,3
40.44687,27.13486,296.17,0.39,0.36,2020-01-24,0010,N,VIIRS,n,2,276.76,1.1,N,3
39.8652,26.24285,315.36,0.39,0.36,2020-01-24,0011,N,VIIRS,n,2,275.87,2.07,N,2
37.35039,37.1632,304.95,0.39,0.59,2020-01-24,0011,N,VIIRS,n,2,275.12,0.81,N,2
